,image_id,image_url,label,label_numeric,category,gender,age_group,source,fake_method,image_quality,resolution,confidence_score,detection_difficulty,dataset_split,date_collected,version,year,image_path
5271,5272,https://api.dicebear.com/7.x/personas/jpg?seed=user2214&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.88,Hard,train,2026-03-03,v2.0,2026,dataset/working_images/5271.jpg
5274,5275,https://api.dicebear.com/7.x/personas/jpg?seed=user2217&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.8,Hard,train,2026-03-06,v2.0,2026,dataset/working_images/5274.jpg
5275,5276,https://api.dicebear.com/7.x/personas/jpg?seed=user2218&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.92,Hard,train,2026-04-08,v2.0,2026,dataset/working_images/5275.jpg
5276,5277,https://api.dicebear.com/7.x/personas/jpg?seed=user2219&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.89,Hard,train,2026-04-20,v2.0,2026,dataset/working_images/5276.jpg
5277,5278,https://api.dicebear.com/7.x/personas/jpg?seed=user2220&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.97,Medium,train,2026-01-15,v2.0,2026,dataset/working_images/5277.jpg
5278,5279,https://api.dicebear.com/7.x/personas/jpg?seed=user2221&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.88,Hard,train,2026-03-24,v2.0,2026,dataset/working_images/5278.jpg
5279,5280,https://api.dicebear.com/7.x/personas/jpg?seed=user2222&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.97,Medium,train,2026-04-03,v2.0,2026,dataset/working_images/5279.jpg
5280,5281,https://api.dicebear.com/7.x/personas/jpg?seed=user2223&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.95,Medium,train,2026-04-24,v2.0,2026,dataset/working_images/5280.jpg
5281,5282,https://api.dicebear.com/7.x/personas/jpg?seed=user2224&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.84,Medium,train,2026-03-17,v2.0,2026,dataset/working_images/5281.jpg
5283,5284,https://api.dicebear.com/7.x/personas/jpg?seed=user2226&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.82,Hard,train,2026-04-24,v2.0,2026,dataset/working_images/5283.jpg
5284,5285,https://api.dicebear.com/7.x/personas/jpg?seed=user2227&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.81,Hard,train,2026-02-13,v2.0,2026,dataset/working_images/5284.jpg
5285,5286,https://api.dicebear.com/7.x/personas/jpg?seed=user2228&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.83,Hard,train,2026-01-28,v2.0,2026,dataset/working_images/5285.jpg
5286,5287,https://api.dicebear.com/7.x/personas/jpg?seed=user2229&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.87,Hard,train,2026-01-31,v2.0,2026,dataset/working_images/5286.jpg
5287,5288,https://api.dicebear.com/7.x/personas/jpg?seed=user2230&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.87,Hard,train,2026-03-28,v2.0,2026,dataset/working_images/5287.jpg
5288,5289,https://api.dicebear.com/7.x/personas/jpg?seed=user2231&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.9,Hard,train,2026-03-24,v2.0,2026,dataset/working_images/5288.jpg
5289,5290,https://api.dicebear.com/7.x/personas/jpg?seed=user2232&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.89,Hard,train,2026-03-19,v2.0,2026,dataset/working_images/5289.jpg
5291,5292,https://api.dicebear.com/7.x/personas/jpg?seed=user2234&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.8,Medium,train,2026-04-26,v2.0,2026,dataset/working_images/5291.jpg
5295,5296,https://api.dicebear.com/7.x/personas/jpg?seed=user2238&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.88,Medium,train,2026-04-19,v2.0,2026,dataset/working_images/5295.jpg
5296,5297,https://api.dicebear.com/7.x/personas/jpg?seed=user2239&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.95,Hard,train,2026-01-26,v2.0,2026,dataset/working_images/5296.jpg
5297,5298,https://api.dicebear.com/7.x/personas/jpg?seed=user2240&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.96,Hard,train,2026-04-19,v2.0,2026,dataset/working_images/5297.jpg
5298,5299,https://api.dicebear.com/7.x/personas/jpg?seed=user2241&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.87,Hard,train,2026-04-21,v2.0,2026,dataset/working_images/5298.jpg
5299,5300,https://api.dicebear.com/7.x/personas/jpg?seed=user2242&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.95,Hard,train,2026-01-03,v2.0,2026,dataset/working_images/5299.jpg
5300,5301,https://api.dicebear.com/7.x/personas/jpg?seed=user2243&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.86,Hard,train,2026-03-27,v2.0,2026,dataset/working_images/5300.jpg
5301,5302,https://api.dicebear.com/7.x/personas/jpg?seed=user2244&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.86,Medium,train,2026-02-17,v2.0,2026,dataset/working_images/5301.jpg
5303,5304,https://api.dicebear.com/7.x/personas/jpg?seed=user2246&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.96,Medium,train,2026-03-03,v2.0,2026,dataset/working_images/5303.jpg
5304,5305,https://api.dicebear.com/7.x/personas/jpg?seed=user2247&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.92,Hard,train,2026-01-15,v2.0,2026,dataset/working_images/5304.jpg
5305,5306,https://api.dicebear.com/7.x/personas/jpg?seed=user2248&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.86,Medium,train,2026-03-27,v2.0,2026,dataset/working_images/5305.jpg
5306,5307,https://api.dicebear.com/7.x/personas/jpg?seed=user2249&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.87,Hard,train,2026-04-26,v2.0,2026,dataset/working_images/5306.jpg
5307,5308,https://api.dicebear.com/7.x/personas/jpg?seed=user2250&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.9,Hard,train,2026-04-30,v2.0,2026,dataset/working_images/5307.jpg
5308,5309,https://api.dicebear.com/7.x/personas/jpg?seed=user2251&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.95,Medium,train,2026-04-13,v2.0,2026,dataset/working_images/5308.jpg
5310,5311,https://api.dicebear.com/7.x/personas/jpg?seed=user2253&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.95,Medium,train,2026-01-31,v2.0,2026,dataset/working_images/5310.jpg
5311,5312,https://api.dicebear.com/7.x/personas/jpg?seed=user2254&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.89,Medium,train,2026-02-18,v2.0,2026,dataset/working_images/5311.jpg
5312,5313,https://api.dicebear.com/7.x/personas/jpg?seed=user2255&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.95,Hard,train,2026-02-23,v2.0,2026,dataset/working_images/5312.jpg
5313,5314,https://api.dicebear.com/7.x/personas/jpg?seed=user2256&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.84,Hard,train,2026-01-16,v2.0,2026,dataset/working_images/5313.jpg
5314,5315,https://api.dicebear.com/7.x/personas/jpg?seed=user2257&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.91,Medium,train,2026-04-15,v2.0,2026,dataset/working_images/5314.jpg
5315,5316,https://api.dicebear.com/7.x/personas/jpg?seed=user2258&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.98,Hard,train,2026-03-02,v2.0,2026,dataset/working_images/5315.jpg
5317,5318,https://api.dicebear.com/7.x/personas/jpg?seed=user2260&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.98,Medium,train,2026-01-04,v2.0,2026,dataset/working_images/5317.jpg
5318,5319,https://api.dicebear.com/7.x/personas/jpg?seed=user2261&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.84,Hard,train,2026-04-30,v2.0,2026,dataset/working_images/5318.jpg
5319,5320,https://api.dicebear.com/7.x/personas/jpg?seed=user2262&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.81,Hard,train,2026-01-27,v2.0,2026,dataset/working_images/5319.jpg
5320,5321,https://api.dicebear.com/7.x/personas/jpg?seed=user2263&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.92,Medium,train,2026-03-19,v2.0,2026,dataset/working_images/5320.jpg
5321,5322,https://api.dicebear.com/7.x/personas/jpg?seed=user2264&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.83,Hard,train,2026-03-05,v2.0,2026,dataset/working_images/5321.jpg
5325,5326,https://api.dicebear.com/7.x/personas/jpg?seed=user2268&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.97,Hard,train,2026-01-24,v2.0,2026,dataset/working_images/5325.jpg
5326,5327,https://api.dicebear.com/7.x/personas/jpg?seed=user2269&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.86,Hard,train,2026-03-12,v2.0,2026,dataset/working_images/5326.jpg
5329,5330,https://api.dicebear.com/7.x/personas/jpg?seed=user2272&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.89,Hard,train,2026-04-03,v2.0,2026,dataset/working_images/5329.jpg
5330,5331,https://api.dicebear.com/7.x/personas/jpg?seed=user2273&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.83,Medium,train,2026-04-07,v2.0,2026,dataset/working_images/5330.jpg
5331,5332,https://api.dicebear.com/7.x/personas/jpg?seed=user2274&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.93,Medium,train,2026-01-04,v2.0,2026,dataset/working_images/5331.jpg
5332,5333,https://api.dicebear.com/7.x/personas/jpg?seed=user2275&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.85,Hard,train,2026-04-30,v2.0,2026,dataset/working_images/5332.jpg
5333,5334,https://api.dicebear.com/7.x/personas/jpg?seed=user2276&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.95,Hard,train,2026-02-28,v2.0,2026,dataset/working_images/5333.jpg
5334,5335,https://api.dicebear.com/7.x/personas/jpg?seed=user2277&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.85,Hard,train,2026-03-04,v2.0,2026,dataset/working_images/5334.jpg
5335,5336,https://api.dicebear.com/7.x/personas/jpg?seed=user2278&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.82,Medium,train,2026-04-27,v2.0,2026,dataset/working_images/5335.jpg
5337,5338,https://api.dicebear.com/7.x/personas/jpg?seed=user2280&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.91,Hard,train,2026-03-16,v2.0,2026,dataset/working_images/5337.jpg
5338,5339,https://api.dicebear.com/7.x/personas/jpg?seed=user2281&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.83,Hard,train,2026-02-07,v2.0,2026,dataset/working_images/5338.jpg
5342,5343,https://api.dicebear.com/7.x/personas/jpg?seed=user2285&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.97,Medium,train,2026-03-27,v2.0,2026,dataset/working_images/5342.jpg
5345,5346,https://api.dicebear.com/7.x/personas/jpg?seed=user2288&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.94,Hard,train,2026-03-18,v2.0,2026,dataset/working_images/5345.jpg
5346,5347,https://api.dicebear.com/7.x/personas/jpg?seed=user2289&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.81,Hard,train,2026-02-05,v2.0,2026,dataset/working_images/5346.jpg
5348,5349,https://api.dicebear.com/7.x/personas/jpg?seed=user2291&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.8,Hard,train,2026-03-13,v2.0,2026,dataset/working_images/5348.jpg
5349,5350,https://api.dicebear.com/7.x/personas/jpg?seed=user2292&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.81,Medium,train,2026-04-09,v2.0,2026,dataset/working_images/5349.jpg
5350,5351,https://api.dicebear.com/7.x/personas/jpg?seed=user2293&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.9,Medium,train,2026-04-15,v2.0,2026,dataset/working_images/5350.jpg
5351,5352,https://api.dicebear.com/7.x/personas/jpg?seed=user2294&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.96,Medium,train,2026-01-02,v2.0,2026,dataset/working_images/5351.jpg
5353,5354,https://api.dicebear.com/7.x/personas/jpg?seed=user2296&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.87,Hard,train,2026-04-26,v2.0,2026,dataset/working_images/5353.jpg
5355,5356,https://api.dicebear.com/7.x/personas/jpg?seed=user2298&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.98,Hard,train,2026-01-17,v2.0,2026,dataset/working_images/5355.jpg
5356,5357,https://api.dicebear.com/7.x/personas/jpg?seed=user2299&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.92,Hard,train,2026-01-09,v2.0,2026,dataset/working_images/5356.jpg
5360,5361,https://api.dicebear.com/7.x/personas/jpg?seed=user2303&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.83,Hard,train,2026-04-27,v2.0,2026,dataset/working_images/5360.jpg
5361,5362,https://api.dicebear.com/7.x/personas/jpg?seed=user2304&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.96,Hard,train,2026-01-23,v2.0,2026,dataset/working_images/5361.jpg
5362,5363,https://api.dicebear.com/7.x/personas/jpg?seed=user2305&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.83,Hard,train,2026-04-20,v2.0,2026,dataset/working_images/5362.jpg
5364,5365,https://api.dicebear.com/7.x/personas/jpg?seed=user2307&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.85,Medium,train,2026-02-19,v2.0,2026,dataset/working_images/5364.jpg
5365,5366,https://api.dicebear.com/7.x/personas/jpg?seed=user2308&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.87,Hard,train,2026-01-01,v2.0,2026,dataset/working_images/5365.jpg
5366,5367,https://api.dicebear.com/7.x/personas/jpg?seed=user2309&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.96,Hard,train,2026-03-06,v2.0,2026,dataset/working_images/5366.jpg
5368,5369,https://api.dicebear.com/7.x/personas/jpg?seed=user2311&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.86,Hard,train,2026-01-08,v2.0,2026,dataset/working_images/5368.jpg
5369,5370,https://api.dicebear.com/7.x/personas/jpg?seed=user2312&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.9,Medium,train,2026-01-19,v2.0,2026,dataset/working_images/5369.jpg
5370,5371,https://api.dicebear.com/7.x/personas/jpg?seed=user2313&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.97,Hard,train,2026-01-31,v2.0,2026,dataset/working_images/5370.jpg
5371,5372,https://api.dicebear.com/7.x/personas/jpg?seed=user2314&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.9,Hard,train,2026-04-08,v2.0,2026,dataset/working_images/5371.jpg
5372,5373,https://api.dicebear.com/7.x/personas/jpg?seed=user2315&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.83,Hard,train,2026-03-13,v2.0,2026,dataset/working_images/5372.jpg
5373,5374,https://api.dicebear.com/7.x/personas/jpg?seed=user2316&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.83,Hard,train,2026-02-13,v2.0,2026,dataset/working_images/5373.jpg
5374,5375,https://api.dicebear.com/7.x/personas/jpg?seed=user2317&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.81,Hard,train,2026-03-11,v2.0,2026,dataset/working_images/5374.jpg
5375,5376,https://api.dicebear.com/7.x/personas/jpg?seed=user2318&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.9,Hard,train,2026-04-25,v2.0,2026,dataset/working_images/5375.jpg
5379,5380,https://api.dicebear.com/7.x/personas/jpg?seed=user2322&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.83,Medium,train,2026-04-20,v2.0,2026,dataset/working_images/5379.jpg
5381,5382,https://api.dicebear.com/7.x/personas/jpg?seed=user2324&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.92,Hard,train,2026-02-13,v2.0,2026,dataset/working_images/5381.jpg
5382,5383,https://api.dicebear.com/7.x/personas/jpg?seed=user2325&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.96,Medium,train,2026-03-30,v2.0,2026,dataset/working_images/5382.jpg
5383,5384,https://api.dicebear.com/7.x/personas/jpg?seed=user2326&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.93,Medium,train,2026-01-01,v2.0,2026,dataset/working_images/5383.jpg
5384,5385,https://api.dicebear.com/7.x/personas/jpg?seed=user2327&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.88,Medium,train,2026-01-28,v2.0,2026,dataset/working_images/5384.jpg
5385,5386,https://api.dicebear.com/7.x/personas/jpg?seed=user2328&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.82,Medium,train,2026-01-08,v2.0,2026,dataset/working_images/5385.jpg
5386,5387,https://api.dicebear.com/7.x/personas/jpg?seed=user2329&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.86,Medium,train,2026-03-21,v2.0,2026,dataset/working_images/5386.jpg
5387,5388,https://api.dicebear.com/7.x/personas/jpg?seed=user2330&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.94,Medium,train,2026-03-15,v2.0,2026,dataset/working_images/5387.jpg
5388,5389,https://api.dicebear.com/7.x/personas/jpg?seed=user2331&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.81,Medium,train,2026-02-01,v2.0,2026,dataset/working_images/5388.jpg
5389,5390,https://api.dicebear.com/7.x/personas/jpg?seed=user2332&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.95,Hard,train,2026-01-04,v2.0,2026,dataset/working_images/5389.jpg
5390,5391,https://api.dicebear.com/7.x/personas/jpg?seed=user2333&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.8,Medium,train,2026-03-15,v2.0,2026,dataset/working_images/5390.jpg
5391,5392,https://api.dicebear.com/7.x/personas/jpg?seed=user2334&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.89,Hard,train,2026-02-19,v2.0,2026,dataset/working_images/5391.jpg
5392,5393,https://api.dicebear.com/7.x/personas/jpg?seed=user2335&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.93,Hard,train,2026-02-15,v2.0,2026,dataset/working_images/5392.jpg
5394,5395,https://api.dicebear.com/7.x/personas/jpg?seed=user2337&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.93,Hard,train,2026-03-11,v2.0,2026,dataset/working_images/5394.jpg
5396,5397,https://api.dicebear.com/7.x/personas/jpg?seed=user2339&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.88,Hard,train,2026-04-05,v2.0,2026,dataset/working_images/5396.jpg
5398,5399,https://api.dicebear.com/7.x/personas/jpg?seed=user2341&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.94,Hard,train,2026-04-14,v2.0,2026,dataset/working_images/5398.jpg
5399,5400,https://api.dicebear.com/7.x/personas/jpg?seed=user2342&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.92,Hard,train,2026-03-03,v2.0,2026,dataset/working_images/5399.jpg
5400,5401,https://api.dicebear.com/7.x/personas/jpg?seed=user2343&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.93,Hard,train,2026-04-08,v2.0,2026,dataset/working_images/5400.jpg
5401,5402,https://api.dicebear.com/7.x/personas/jpg?seed=user2344&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.84,Hard,train,2026-02-27,v2.0,2026,dataset/working_images/5401.jpg
5407,5408,https://api.dicebear.com/7.x/personas/jpg?seed=user2350&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.83,Hard,train,2026-03-25,v2.0,2026,dataset/working_images/5407.jpg
5408,5409,https://api.dicebear.com/7.x/personas/jpg?seed=user2351&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.96,Hard,train,2026-01-23,v2.0,2026,dataset/working_images/5408.jpg
